id,hp,price
37250,58,3538
37251,31,1333
37252,27,324
37253,53,53
37254,56,3920
37255,49,4900
37256,54,2646
37257,60,3840
37258,33,891
37259,29,1218
37260,52,4420
37261,56,1848
37262,35,315
37263,45,1575
37264,36,2628
37265,49,4851
37266,55,2915
37267,55,4235
37268,40,2760
37269,34,2482
37270,44,880
37271,51,4080
37272,28,700
37273,43,516
37274,51,3009
37275,58,1798
37276,28,1960
37277,34,1156
37278,28,1316
37279,61,3843
37280,43,3053
37281,28,2632
37282,48,1296
37283,43,1720
37284,58,3770
37285,38,722
37286,54,3132
37287,55,3190
37288,46,322
37289,49,3038
37290,55,4455
37291,29,261
37292,31,403
37293,36,2988
37294,44,2816
37295,35,1820
37296,27,567
37297,46,4140
37298,54,378
37299,55,4180
37300,59,1298
37301,47,1645
37302,61,4880
37303,40,1960
37304,49,2646
37305,49,2303
37306,37,111
37307,42,2142
37308,28,1764
37309,38,2090
37310,32,1632
37311,56,3024
37312,47,1833
37313,60,4920
37314,47,3948
37315,28,392
37316,36,1836
37317,45,2520
37318,33,726
37319,61,854
37320,27,2268
37321,52,3796
37322,44,2640
37323,27,432
37324,56,616
37325,31,3038
37326,39,1248
37327,41,4018
37328,40,720
37329,38,2280
37330,55,4180
37331,28,2156
37332,31,1922
37333,37,1517
37334,60,4500
37335,56,2856
37336,29,1334
37337,52,3744
37338,51,2091
37339,42,168
37340,37,3478
37341,46,3082
37342,49,2058
37343,45,4410
37344,45,1395
37345,46,1012
37346,54,4914
37347,55,5005
37348,29,841
37349,40,200
37350,54,1242
37351,34,2788
37352,27,2484
37353,27,1836
37354,58,2552
37355,51,3570
37356,35,2170
37357,60,4200
37358,45,1620
37359,30,660
37360,48,960
37361,27,2403
37362,31,1922
37363,61,2928
37364,44,2948
37365,43,387
37366,61,3294
37367,41,205
37368,27,567
37369,34,442
37370,46,3128
37371,57,2280
37372,45,3915
37373,53,2650
37374,43,2451
37375,54,3672
37376,61,2562
37377,31,2604
37378,30,1290
37379,54,1134
37380,29,1218
37381,47,3525
37382,40,3640
37383,58,2146
37384,28,2324
37385,27,2133
37386,58,1044
37387,51,2754
37388,47,799
37389,27,1998
37390,39,936
37391,40,320
37392,44,1848
37393,34,3366
37394,38,2394
37395,49,3430
37396,27,837
37397,52,2964
37398,56,4144
37399,52,1404
37400,32,1216
37401,32,2016
37402,36,648
37403,34,2244
37404,44,528
37405,47,1504
37406,53,265
37407,39,1677
37408,34,1428
37409,55,1980
37410,56,4368
37411,27,1944
37412,54,2538
37413,54,2700
37414,57,3192
37415,61,4819
37416,33,3300
37417,54,4158
37418,55,715
37419,39,1287
37420,61,1891
37421,42,210
37422,50,3050
37423,61,4209
37424,59,3245
37425,43,1376
37426,27,1134
37427,41,3444
37428,59,5369
37429,37,999
37430,42,840
37431,51,2907
37432,45,1485
37433,56,3136
37434,44,2200
37435,29,464
37436,42,1680
37437,31,1271
37438,50,1350
37439,39,2964
37440,59,4484
37441,39,1209
37442,54,1458
37443,55,2750
37444,39,117
37445,30,1080
37446,52,520
37447,32,2656
37448,51,1581
37449,46,1610
37450,60,5640
37451,51,3060
37452,61,1159
37453,39,3510
37454,50,2300
37455,43,129
37456,38,1216
37457,40,800
37458,43,1204
37459,46,4140
37460,60,1980
37461,60,480
37462,30,2400
37463,54,270
37464,61,5551
37465,31,1333
37466,60,5040
37467,60,1800
37468,46,1104
37469,44,2244
37470,32,96
37471,39,3666
37472,45,4320
37473,37,148
37474,43,2279
37475,58,1160
37476,55,3850
37477,49,2303
37478,46,460
37479,61,5734
37480,56,2520
37481,33,2607
37482,36,936
37483,40,3800
37484,38,1368
37485,39,702
37486,32,2528
37487,47,1504
37488,45,225
37489,30,480
37490,46,3358
37491,32,2080
37492,60,120
37493,30,720
37494,28,2660
37495,35,280
37496,58,5278
37497,37,74
37498,40,600
37499,48,1920
37500,41,410
37501,59,1121
37502,32,1312
37503,53,1007
37504,34,2618
37505,38,2318
37506,43,4085
37507,54,4752
37508,50,2200
37509,36,1728
37510,53,5247
37511,38,1140
37512,59,2891
37513,52,1040
37514,29,290
37515,56,1624
37516,49,3038
37517,28,336
37518,34,2992
37519,54,5292
37520,51,3672
37521,56,896
37522,58,522
37523,60,5760
37524,39,1560
37525,28,2072
37526,55,1980
37527,53,5141
37528,41,2460
37529,47,2867
37530,48,3984
37531,48,3648
37532,44,1672
37533,30,1110
37534,44,2816
37535,30,1020
37536,33,429
37537,31,1271
37538,29,2900
37539,60,5160
37540,55,660
37541,38,1444
37542,46,2024
37543,29,290
37544,43,2666
37545,42,798
37546,58,5452
37547,37,3071
37548,44,924
37549,29,1015
37550,51,3621
37551,31,1674
37552,59,3540
37553,52,156
37554,57,4959
37555,51,816
37556,44,2024
37557,36,1764
37558,43,2451
37559,52,1248
37560,30,150
37561,30,2340
37562,61,4087
37563,49,490
37564,27,2295
37565,29,1508
37566,41,246
37567,37,2035
37568,29,1015
37569,52,5200
37570,28,1932
37571,51,3825
37572,44,880
37573,49,245
37574,27,2700
37575,47,141
37576,44,3960
37577,53,2862
37578,48,96
37579,41,2173
37580,61,5307
37581,32,96
37582,57,2850
37583,59,3540
37584,40,80
37585,28,1092
37586,35,1470
37587,56,1624
37588,54,3510
37589,60,5580
37590,44,2772
37591,57,2850
37592,45,2205
37593,44,1672
37594,40,800
37595,56,4368
37596,38,798
37597,33,396
37598,56,3024
37599,40,360
37600,33,891
37601,48,2736
37602,27,243
37603,27,1566
37604,37,2146
37605,45,1485
37606,37,111
37607,37,2183
37608,31,2170
37609,58,1624
37610,60,2280
37611,28,1120
37612,53,424
37613,59,4189
37614,31,651
37615,44,748
37616,42,1932
37617,35,2975
37618,51,2397
37619,29,1537
37620,52,1560
37621,51,4896
37622,39,78
37623,44,440
37624,27,2106
37625,49,1421
37626,42,4158
37627,60,3960
37628,40,400
37629,59,2773
37630,29,1334
37631,61,5734
37632,45,2115
37633,39,1950
37634,48,4656
37635,47,4606
37636,55,1155
37637,46,2162
37638,55,440
37639,35,770
37640,36,1332
37641,61,5124
37642,52,5148
37643,34,34
37644,40,3600
37645,48,4560
37646,61,1464
37647,51,2550
37648,41,2665
37649,51,663
37650,55,2035
37651,41,2747
37652,43,1161
37653,31,3100
37654,32,2208
37655,50,3850
37656,58,5626
37657,61,3111
37658,31,1550
37659,31,2449
37660,40,2920
37661,32,1184
37662,32,32
37663,59,2832
37664,45,2610
37665,33,198
37666,31,2170
37667,28,2744
37668,60,840
37669,31,2418
37670,33,990
37671,47,282
37672,29,986
37673,27,2592
37674,32,1888
37675,37,1665
37676,45,1080
37677,33,1023
37678,35,1785
37679,51,3060
37680,36,792
37681,46,2208
37682,32,704
37683,52,2028
37684,60,2220
37685,51,2193
37686,28,2184
37687,28,2744
37688,45,1710
37689,56,2408
37690,38,2432
37691,60,5640
37692,58,4176
37693,37,2479
37694,34,1462
37695,35,1505
37696,51,4947
37697,58,2784
37698,55,1100
37699,31,1023
37700,47,2209
37701,34,544
37702,28,1680
37703,55,2310
37704,58,3364
37705,55,275
37706,28,420
37707,41,2460
37708,29,957
37709,32,2240
37710,58,1508
37711,40,240
37712,53,5300
37713,56,4312
37714,53,2703
37715,48,1104
37716,52,1820
37717,29,2088
37718,50,3000
37719,38,532
37720,43,1290
37721,55,5335
37722,36,684
37723,36,2160
37724,58,58
37725,38,1672
37726,43,2021
37727,58,1566
37728,35,1435
37729,42,1092
37730,27,1728
37731,61,5612
37732,33,396
37733,44,1364
37734,51,2856
37735,39,2418
37736,49,3332
37737,29,2465
37738,57,5586
37739,59,472
37740,43,2623
37741,53,3021
37742,57,1653
37743,42,2856
37744,59,1298
37745,45,3240
37746,61,4697
37747,46,2484
37748,58,4118
37749,29,1595
37750,53,689
37751,61,671
37752,38,1026
37753,59,5310
37754,36,972
37755,34,3366
37756,28,728
37757,47,2773
37758,36,1584
37759,37,2072
37760,37,2109
37761,27,1404
37762,27,432
37763,30,2850
37764,33,3135
37765,38,3534
37766,44,1452
37767,44,3740
37768,61,3416
37769,48,4272
37770,57,5130
37771,39,2223
37772,31,217
37773,47,3055
37774,59,4543
37775,45,450
37776,31,2511
37777,35,2135
37778,53,3922
37779,49,833
37780,29,2088
37781,41,1312
37782,50,1200
37783,30,240
37784,35,875
37785,56,2072
37786,34,3332
37787,39,2418
37788,36,1044
37789,36,2844
37790,30,480
37791,35,1995
37792,46,2392
37793,35,665
37794,28,924
37795,40,560
37796,32,1824
37797,38,570
37798,60,840
37799,56,280
37800,55,2145
37801,32,1696
37802,45,3555
37803,55,2255
37804,28,1288
37805,32,192
37806,58,3074
37807,49,4508
37808,40,1360
37809,35,1575
37810,44,1716
37811,30,2520
37812,59,1829
37813,35,2695
37814,61,5490
37815,45,3060
37816,35,1365
37817,58,3306
37818,42,2604
37819,47,2914
37820,47,3478
37821,27,2457
37822,41,1066
37823,59,3894
37824,56,3136
37825,52,1300
37826,49,2940
37827,52,2236
37828,57,1368
37829,27,2241
37830,40,960
37831,59,3599
37832,49,147
37833,39,3666
37834,46,3680
37835,48,4416
37836,50,3900
37837,36,1404
37838,30,1080
37839,39,1131
37840,49,3479
37841,50,1800
37842,31,1116
37843,34,2108
37844,55,4895
37845,27,1215
37846,29,1914
37847,60,1140
37848,50,3600
37849,50,3500
37850,38,456
37851,29,2639
37852,55,1980
37853,38,3572
37854,56,2352
37855,51,3468
37856,47,705
37857,47,3102
37858,36,288
37859,59,5605
37860,44,3256
37861,37,3256
37862,42,3822
37863,28,2800
37864,31,620
37865,60,2880
37866,31,1643
37867,31,310
37868,32,1632
37869,60,2880
37870,38,1824
37871,48,4224
37872,54,4428
37873,48,3648
37874,32,608
37875,33,759
37876,37,1332
37877,43,3182
37878,41,3116
37879,36,576
37880,34,1054
37881,57,57
37882,48,1008
37883,35,385
37884,46,1702
37885,49,3528
37886,38,1216
37887,30,690
37888,59,1239
37889,39,2613
37890,60,5580
37891,50,4850
37892,59,2242
37893,49,2597
37894,57,4731
37895,46,4002
37896,37,3515
37897,49,637
37898,48,1968
37899,57,3648
37900,36,1512
37901,41,3854
37902,52,3796
37903,57,4560
37904,60,240
37905,46,3036
37906,57,2052
37907,34,1088
37908,50,4250
37909,59,2714
37910,50,4450
37911,37,1147
37912,61,976
37913,46,2254
37914,48,1296
37915,36,3528
37916,46,2622
37917,39,1755
37918,56,1624
37919,31,992
37920,34,3366
37921,37,1110
37922,31,2852
37923,56,392
37924,50,4150
37925,41,4018
37926,47,2538
37927,47,3995
37928,57,2166
37929,48,3552
37930,60,2280
37931,56,1624
37932,58,870
37933,30,2370
37934,37,518
37935,38,494
37936,28,1428
37937,54,270
37938,51,3570
37939,41,1599
37940,29,1566
37941,57,4389
37942,27,1836
37943,59,236
37944,52,4628
37945,54,108
37946,61,4941
37947,45,675
37948,37,296
37949,42,3612
37950,43,2408
37951,32,2752
37952,30,2190
37953,55,1760
37954,54,5130
37955,57,855
37956,38,2166
37957,30,2190
37958,55,5225
37959,50,2850
37960,53,636
37961,33,1947
37962,59,1121
37963,53,1378
37964,56,168
37965,40,3080
37966,29,2291
37967,36,972
37968,33,3069
37969,50,1600
37970,52,208
37971,34,3366
37972,30,2490
37973,53,371
37974,54,1404
37975,42,3738
37976,57,1368
37977,50,1300
37978,48,4656
37979,46,4508
37980,44,880
37981,51,2193
37982,54,3834
37983,48,3744
37984,52,4680
37985,33,759
37986,42,42
37987,55,1045
37988,59,5133
37989,55,1320
37990,50,950
37991,27,2133
37992,36,2628
37993,39,585
37994,55,2145
37995,30,2430
37996,39,2964
37997,40,3280
37998,34,2924
37999,34,2244
38000,53,4770
38001,30,780
38002,59,4130
38003,36,612
38004,37,1036
38005,51,1632
38006,48,480
38007,37,629
38008,31,155
38009,39,2496
38010,52,2652
38011,55,4125
38012,32,2048
38013,47,329
38014,27,2160
38015,49,2695
38016,53,4293
38017,47,1222
38018,61,6100
38019,33,2046
38020,48,2112
38021,55,2200
38022,41,902
38023,58,4350
38024,44,2200
38025,40,2920
38026,31,2604
38027,44,1628
38028,29,1972
38029,40,2520
38030,34,1768
38031,52,572
38032,58,638
38033,61,5429
38034,40,2440
38035,60,2700
38036,30,1920
38037,58,4176
38038,36,396
38039,36,504
38040,55,1485
38041,61,2440
38042,55,2145
38043,42,2268
38044,53,318
38045,41,2460
38046,55,3740
38047,31,1209
38048,59,2006
38049,56,5376
38050,45,1890
38051,35,1715
38052,57,2451
38053,44,2332
38054,35,1960
38055,36,720
38056,35,3150
38057,39,1521
38058,53,2703
38059,28,28
38060,55,3520
38061,60,4380
38062,50,3400
38063,42,2058
38064,55,605
38065,33,1782
38066,55,2420
38067,44,2420
38068,61,2501
38069,39,2106
38070,37,3108
38071,36,144
38072,49,2009
38073,45,3240
38074,57,5643
38075,41,2255
38076,60,4920
38077,57,855
38078,43,2193
38079,44,4400
38080,51,3060
38081,59,1770
38082,58,3422
38083,40,3400
38084,43,4257
38085,29,319
38086,59,2773
38087,38,3230
38088,50,4150
38089,28,196
38090,56,4312
38091,46,598
38092,60,4500
38093,51,1581
38094,46,184
38095,30,1440
38096,33,1287
38097,57,2622
38098,37,1369
38099,53,3710
38100,55,4785
38101,39,1131
38102,50,4200
38103,37,3700
38104,61,5002
38105,47,4700
38106,58,754
38107,38,342
38108,48,1056
38109,32,1152
38110,33,561
38111,61,4636
38112,44,880
38113,53,4982
38114,56,2352
38115,29,261
38116,29,2204
38117,30,2160
38118,53,1378
38119,44,440
38120,35,805
38121,56,4984
38122,31,186
38123,56,3528
38124,42,3570
38125,41,2624
38126,48,4032
38127,30,660
38128,51,3468
38129,61,488
38130,27,1863
38131,57,285
38132,56,616
38133,53,1643
38134,48,1824
38135,40,1160
38136,50,850
38137,49,4557
38138,53,2756
38139,45,2745
38140,59,649
38141,46,92
38142,54,2700
38143,45,1305
38144,45,945
38145,57,513
38146,50,800
38147,28,2744
38148,45,810
38149,53,4929
38150,28,1792
38151,36,1872
38152,30,1950
38153,37,2146
38154,53,3657
38155,42,1638
38156,53,1855
38157,57,3933
38158,48,3120
38159,29,116
38160,28,2156
38161,54,594
38162,33,594
38163,27,918
38164,56,392
38165,58,4408
38166,44,3652
38167,57,1254
38168,36,1692
38169,57,2394
38170,57,4446
38171,49,3969
38172,28,2548
38173,37,888
38174,42,3654
38175,61,4453
38176,27,2079
38177,29,87
38178,47,1974
38179,61,4758
38180,61,5917
38181,48,1200
38182,48,2976
38183,37,666
38184,28,112
38185,55,5500
38186,58,812
38187,55,1925
38188,39,3471
38189,56,1008
38190,33,330
38191,35,3220
38192,48,4272
38193,42,3318
38194,38,76
38195,42,252
38196,33,1188
38197,40,320
38198,53,1908
38199,57,4218
38200,31,372
38201,41,1517
38202,44,1320
38203,60,5820
38204,54,5400
38205,45,2880
38206,54,2106
38207,51,357
38208,50,1600
38209,61,2806
38210,39,1170
38211,60,2580
38212,45,135
38213,52,4732
38214,54,4212
38215,48,4368
38216,35,1470
38217,28,1260
38218,60,2880
38219,32,128
38220,37,1665
38221,47,799
38222,60,4020
38223,47,3713
38224,53,2597
38225,33,3234
38226,38,912
38227,30,1860
38228,42,3444
38229,45,3240
38230,52,4368
38231,28,2716
38232,51,4131
38233,34,1326
38234,61,3355
38235,37,3478
38236,32,1792
38237,38,2128
38238,47,940
38239,57,2793
38240,50,4700
38241,47,4324
38242,37,740
38243,56,1288
38244,32,2880
38245,55,605
38246,41,3157
38247,43,2795
38248,32,3136
38249,61,3782
38250,37,2516
38251,41,1312
38252,29,2204
38253,43,3526
38254,29,1972
38255,59,2065
38256,29,1508
38257,50,4400
38258,36,2124
38259,60,1020
38260,40,3520
38261,61,1830
38262,33,2541
38263,45,3870
38264,37,444
38265,40,3360
38266,27,2484
38267,33,297
38268,53,2120
38269,33,2508
38270,33,792
38271,43,2881
38272,40,3240
38273,33,1221
38274,29,1508
38275,29,1566
38276,57,684
38277,50,1500
38278,29,1943
38279,40,80
38280,47,1739
38281,47,3807
38282,54,5184
38283,46,3956
38284,58,1798
38285,34,680
38286,59,295
38287,29,1595
38288,34,850
38289,56,2128
38290,51,4590
38291,34,442
38292,44,924
38293,33,2805
38294,54,3888
38295,50,3500
38296,37,629
38297,27,999
38298,42,1974
38299,36,2664
38300,60,1740
38301,48,1296
38302,31,2108
38303,31,1798
38304,43,2881
38305,47,376
38306,55,495
38307,55,165
38308,55,3300
38309,46,3910
38310,48,3312
38311,53,689
38312,43,1935
38313,61,1281
38314,35,3290
38315,58,3828
38316,52,1768
38317,52,1144
38318,50,2550
38319,57,5643
38320,42,1932
38321,51,1122
38322,33,1023
38323,48,2832
38324,27,567
38325,40,3520
38326,40,240
38327,47,2773
38328,32,1280
38329,38,874
38330,42,3444
38331,31,1023
38332,36,792
38333,57,3021
38334,29,348
38335,53,3286
38336,49,2156
38337,56,2576
38338,27,1215
38339,55,3190
38340,38,2812
38341,47,2303
38342,28,2072
38343,55,1595
38344,45,3150
38345,52,3328
38346,35,245
38347,53,689
38348,61,4819
38349,33,165
38350,42,3486
38351,49,3332
38352,59,5900
38353,34,1292
38354,47,3290
38355,56,5376
38356,54,3024
38357,59,1593
38358,35,2065
38359,53,2279
38360,52,3224
38361,39,546
38362,49,2989
38363,61,2196
38364,34,442
38365,50,2600
38366,60,240
38367,36,2592
38368,40,3000
38369,45,1980
38370,45,2295
38371,44,748
38372,36,2916
38373,44,880
38374,42,2814
38375,44,2992
38376,36,1836
38377,56,1624
38378,29,1537
38379,43,3569
38380,60,1320
38381,32,2240
38382,55,110
38383,54,810
38384,48,2496
38385,35,1540
38386,51,4743
38387,28,1036
38388,42,3444
38389,59,2065
38390,47,423
38391,55,3080
38392,33,3135
38393,32,1888
38394,58,2842
38395,48,1440
38396,43,3698
38397,39,1872
38398,27,891
38399,53,1166
38400,53,4823
38401,46,1104
38402,45,3240
38403,58,4118
38404,43,3999
38405,48,2304
38406,43,344
38407,60,3060
38408,30,1140
38409,34,3230
38410,31,527
38411,55,2035
38412,28,2156
38413,38,2242
38414,30,1800
38415,51,4692
38416,43,3612
38417,50,3900
38418,52,3224
38419,32,864
38420,39,273
38421,51,4488
38422,39,741
38423,61,5612
38424,54,702
38425,38,380
38426,54,810
38427,53,5247
38428,57,1596
38429,34,2278
38430,49,4459
38431,51,1122
38432,43,2064
38433,54,3456
38434,35,2660
38435,55,1815
38436,39,2691
38437,55,3960
38438,53,371
38439,51,2040
38440,29,609
38441,36,216
38442,56,4536
38443,34,952
38444,54,1026
38445,59,1770
38446,32,1728
38447,35,2905
38448,44,2992
38449,51,2550
38450,61,3721
38451,39,1560
38452,60,4620
38453,52,1560
38454,29,609
38455,41,1845
38456,37,333
38457,44,528
38458,31,1178
38459,60,1440
38460,47,2820
38461,57,4731
38462,55,4730
38463,31,248
38464,35,490
38465,58,4060
38466,30,2670
38467,35,2240
38468,61,3416
38469,36,252
38470,27,1053
38471,29,1305
38472,35,280
38473,47,4559
38474,41,2337
38475,42,1302
38476,43,3698
38477,41,779
38478,58,1856
38479,30,3000
38480,39,1755
38481,57,798
38482,50,3150
38483,44,4356
38484,44,924
38485,60,1380
38486,42,3066
38487,34,238
38488,44,308
38489,34,714
38490,34,1156
38491,55,3960
38492,59,1947
38493,56,3024
38494,39,2652
38495,48,1440
38496,41,2132
38497,53,159
38498,42,504
38499,39,3003
38500,48,2640
38501,34,2720
38502,33,1551
38503,41,369
38504,57,2964
38505,56,4648
38506,29,464
38507,52,2704
38508,56,3584
38509,45,2115
38510,55,275
38511,31,279
38512,32,1920
38513,50,4350
38514,51,918
38515,58,4640
38516,42,2898
38517,56,3584
38518,46,2208
38519,58,2146
38520,28,1988
38521,32,1824
38522,42,420
38523,35,1785
38524,35,1400
38525,32,2272
38526,59,4130
38527,51,5100
38528,55,1925
38529,36,2484
38530,55,5280
38531,40,2520
38532,43,3612
38533,40,960
38534,52,4108
38535,40,1960
38536,41,123
38537,33,1584
38538,43,4214
38539,35,1470
38540,55,1815
38541,29,1479
38542,50,250
38543,56,2016
38544,39,1677
38545,59,1062
38546,61,1281
38547,57,399
38548,43,989
38549,33,1881
38550,42,3444
38551,41,2296
38552,48,1920
38553,27,1809
38554,44,968
38555,53,53
38556,50,2800
38557,57,5244
38558,34,1972
38559,55,4235
38560,37,3441
38561,46,92
38562,61,4575
38563,37,1665
38564,27,648
38565,36,3168
38566,44,2640
38567,30,510
38568,54,1404
38569,56,5152
38570,41,1107
38571,38,152
38572,43,2967
38573,49,4165
38574,48,480
38575,43,3311
38576,53,4081
38577,41,1722
38578,39,936
38579,58,2726
38580,46,138
38581,52,2756
38582,50,3700
38583,37,3108
38584,36,2808
38585,42,2058
38586,51,1734
38587,50,4550
38588,53,5141
38589,52,780
38590,59,4425
38591,31,217
38592,36,2412
38593,53,106
38594,32,160
38595,55,3850
38596,32,2912
38597,48,3552
38598,40,3760
38599,27,108
38600,61,2257
38601,53,1908
38602,31,2325
38603,32,2368
38604,51,612
38605,39,3432
38606,52,2808
38607,59,3186
38608,46,1656
38609,44,4180
38610,27,972
38611,48,1344
38612,48,2976
38613,41,2296
38614,37,3182
38615,57,4845
38616,40,2480
38617,56,1064
38618,46,3864
38619,51,2091
38620,37,1221
38621,34,204
38622,46,1334
38623,41,123
38624,57,1824
38625,52,4368
38626,36,972
38627,29,812
38628,41,1927
38629,40,600
38630,51,4284
38631,54,1458
38632,34,442
38633,31,1364
38634,30,780
38635,54,216
38636,44,88
38637,39,1599
38638,56,4312
38639,61,6100
38640,56,3864
38641,38,2242
38642,56,616
38643,47,4606
38644,58,4408
38645,32,1792
38646,60,5700
38647,35,3290
38648,40,920
38649,40,1520
38650,60,5100
38651,30,1020
38652,29,1798
38653,37,444
38654,37,3700
38655,49,1078
38656,44,2904
38657,31,2170
38658,48,1680
38659,51,1428
38660,60,4320
38661,59,1180
38662,40,480
38663,29,957
38664,35,2240
38665,56,3304
38666,37,3034
38667,32,1664
38668,59,767
38669,59,1652
38670,61,1708
38671,45,990
38672,36,792
38673,27,1350
38674,48,240
38675,27,756
38676,35,2660
38677,29,319
38678,42,3948
38679,45,225
38680,45,3645
38681,52,2600
38682,43,1376
38683,58,174
38684,35,1190
38685,46,2024
38686,41,3977
38687,55,4455
38688,59,767
38689,44,968
38690,59,354
38691,27,324
38692,30,690
38693,27,81
38694,29,2001
38695,60,420
38696,39,741
38697,37,703
38698,56,560
38699,40,3520
38700,34,136
38701,28,224
38702,55,2200
38703,39,3237
38704,61,549
38705,59,531
38706,30,2820
38707,61,5917
38708,30,810
38709,39,1170
38710,52,4628
38711,28,1904
38712,47,1739
38713,52,1352
38714,27,837
38715,40,2000
38716,38,2318
38717,36,504
38718,56,1064
38719,37,2516
38720,31,2945
38721,38,3686
38722,40,1600
38723,30,810
38724,37,1961
38725,27,2214
38726,27,2700
38727,39,2301
38728,60,3300
38729,47,3854
38730,35,1085
38731,54,5130
38732,49,2695
38733,42,588
38734,50,800
38735,38,1368
38736,55,1155
38737,45,1530
38738,51,459
38739,54,864
38740,32,1696
38741,57,1254
38742,27,1674
38743,61,5734
38744,53,2226
38745,61,1525
38746,43,2021
38747,44,1320
38748,29,145
38749,34,1054
38750,40,1440
38751,36,576
38752,43,2279
38753,54,2430
38754,44,4180
38755,29,2552
38756,33,858
38757,45,3015
38758,33,330
38759,52,988
38760,27,216
38761,57,3990
38762,35,1890
38763,43,2236
38764,55,2585
38765,33,2640
38766,27,1026
38767,31,2604
38768,39,2145
38769,28,2324
38770,57,3990
38771,28,1428
38772,33,858
38773,51,2652
38774,31,2821
38775,49,4459
38776,27,1242
38777,35,280
38778,56,4312
38779,51,4539
38780,29,1305
38781,52,1716
38782,56,1120
38783,27,1620
38784,54,2160
38785,45,855
38786,31,2015
38787,50,2350
38788,33,1617
38789,52,52
38790,59,2065
38791,29,986
38792,61,3233
38793,44,660
38794,48,336
38795,47,1128
38796,61,3721
38797,29,1595
38798,38,1102
38799,41,1804
38800,44,2948
38801,49,2940
38802,30,480
38803,33,1650
38804,42,2856
38805,52,4524
38806,43,2709
38807,48,3792
38808,48,1632
38809,49,4557
38810,27,918
38811,44,1188
38812,59,2891
38813,28,2268
38814,35,2065
38815,40,1320
38816,55,275
38817,58,116
38818,57,969
38819,31,1860
38820,50,550
38821,46,3588
38822,45,2565
38823,53,371
38824,48,1872
38825,36,2916
38826,34,816
38827,54,810
38828,53,2385
38829,51,255
38830,37,333
38831,54,4968
38832,35,1155
38833,32,704
38834,56,3136
38835,57,4788
38836,53,4876
38837,34,1496
38838,35,1155
38839,47,3901
38840,33,231
38841,38,2546
38842,60,1500
38843,46,3542
38844,38,3762
38845,57,4218
38846,46,2162
38847,59,3009
38848,29,87
38849,48,48
38850,35,770
38851,39,780
38852,39,2184
38853,50,3100
38854,41,2050
38855,46,276
38856,29,2755
38857,42,2142
38858,31,527
38859,46,184
38860,43,3053
38861,33,924
38862,39,702
38863,44,484
38864,33,891
38865,41,1640
38866,35,3395
38867,61,427
38868,51,3366
38869,31,1426
38870,59,649
38871,45,2520
38872,51,2091
38873,50,1150
38874,42,3948
38875,53,265
38876,33,594
38877,44,1892
38878,58,3248
38879,40,120
38880,38,722
38881,29,1131
38882,30,2580
38883,37,3700
38884,44,1056
38885,51,4539
38886,32,2368
38887,46,920
38888,58,2784
38889,52,3016
38890,58,4408
38891,60,4080
38892,30,1710
38893,61,1220
38894,52,3172
38895,47,3713
38896,35,1575
38897,51,3927
38898,39,1404
38899,57,2508
38900,58,1856
38901,57,4560
38902,57,4731
38903,57,1938
38904,29,1537
38905,55,4895
38906,40,3160
38907,41,2296
38908,38,2356
38909,40,1920
38910,55,3960
38911,38,874
38912,53,4187
38913,46,3496
38914,41,2870
38915,34,782
38916,59,2301
38917,58,2610
38918,29,899
38919,36,1764
38920,49,4165
38921,43,2494
38922,53,4505
38923,58,5800
38924,35,2590
38925,51,816
38926,39,1911
38927,41,943
38928,28,168
38929,61,2013
38930,28,364
38931,55,2805
38932,41,3936
38933,56,3248
38934,55,2145
38935,58,5626
38936,56,5096
38937,60,4980
38938,36,756
38939,57,3534
38940,28,1904
38941,41,3567
38942,29,899
38943,29,2146
38944,54,1350
38945,31,2573
38946,39,2847
38947,51,2805
38948,33,693
38949,34,3366
38950,42,3318
38951,38,2090
38952,46,138
38953,29,580
38954,45,1575
38955,31,1023
38956,51,2142
38957,35,3290
38958,47,2209
38959,45,3960
38960,54,810
38961,44,3168
38962,40,3840
38963,27,648
38964,34,442
38965,40,1880
38966,52,2808
38967,30,2190
38968,45,3825
38969,35,1330
38970,50,800
38971,53,2915
38972,33,924
38973,48,4320
38974,54,2268
38975,34,3366
38976,33,495
38977,30,2760
38978,61,4148
38979,27,756
38980,33,594
38981,45,4005
38982,27,324
38983,56,3360
38984,52,1924
38985,32,448
38986,48,1392
38987,38,3800
38988,51,1173
38989,55,3245
38990,31,2015
38991,56,2240
38992,32,1664
38993,59,4071
38994,57,5700
38995,35,665
38996,41,2788
38997,55,3905
38998,33,2442
38999,43,3053
39000,35,3360
39001,47,1833
39002,33,1848
39003,39,2379
39004,28,2576
39005,41,861
39006,53,5300
39007,38,1862
39008,44,572
39009,40,3520
39010,56,56
39011,32,2368
39012,45,4230
39013,45,1665
39014,52,468
39015,35,2345
39016,36,2088
39017,36,2088
39018,37,185
39019,56,3696
39020,31,2945
39021,38,1292
39022,30,990
39023,40,4000
39024,51,2193
39025,37,444
39026,41,1599
39027,52,4628
39028,49,245
39029,39,1989
39030,32,2016
39031,53,4823
39032,33,2079
39033,31,2604
39034,32,960
39035,31,155
39036,55,4730
39037,43,4214
39038,43,1204
39039,39,2769
39040,56,56
39041,52,2912
39042,48,3504
39043,44,3168
39044,30,2670
39045,51,1938
39046,56,784
39047,45,2070
39048,46,1288
39049,56,1624
39050,36,864
39051,32,1920
39052,43,2322
39053,61,1525
